date of data collection: Dec 2021

,a,b,c,d,e,f
609,22.036357401419643,1,sunny,0,0,-5
610,29.92049941904381,1,cloudy,1,2,0
611,26.15702907321119,1,sunny,1,2,-2
612,36.60623728768674,1,sunny,0,1,2
613,24.583827000787984,1,cloudy,0,0,4
614,38.3545630412449,1,sunny,1,2,-3
615,33.99837366222297,1,cloudy,0,0,0
616,36.417770483719,1,cloudy,1,2,3
617,20.94398182515255,1,cloudy,0,1,-1
618,24.697312377391867,1,sunny,1,1,-3
619,21.84184920671357,1,cloudy,0,1,-5
620,32.02567020019893,1,sunny,0,0,1
621,13.941582769006905,1,cloudy,1,1,1
622,45.234970138189944,1,cloudy,1,1,-2
623,39.48766527567291,1,cloudy,1,1,2
624,34.791741380890116,1,sunny,1,1,5
625,39.68643148985441,1,sunny,0,0,5
626,18.731759202540612,1,cloudy,0,0,2
627,23.928428706760997,1,cloudy,0,0,-3
628,20.0293036393852,1,cloudy,0,1,-3
629,21.827778164010688,1,sunny,0,1,-1
630,22.72424444700417,1,sunny,1,2,-2
631,7.444603225145835,1,sunny,0,0,1
632,30.73508701860696,1,sunny,1,1,-3
633,20.106346537602295,1,sunny,1,1,1
634,37.70588281322267,1,cloudy,0,0,4
635,33.64669012218632,1,cloudy,1,1,4
636,24.956433810492726,1,sunny,0,0,-3
637,31.804449391749195,1,cloudy,1,2,1
638,15.867792190769656,1,sunny,1,2,-4
639,9.506280119774766,1,sunny,1,1,-2
640,33.517235263210985,1,sunny,0,0,-1
641,29.182674239409923,1,sunny,0,1,-3
642,35.25478431279288,1,cloudy,0,0,-5
643,26.4881533024097,1,sunny,0,1,-3
644,30.423278912500688,1,cloudy,0,1,2
645,24.956553247702143,1,cloudy,0,0,4
646,27.85814274601758,1,sunny,1,1,2
647,28.16271551611006,1,cloudy,1,1,4
648,35.90738749422778,1,sunny,0,0,-4
649,37.274683046287116,1,cloudy,1,2,1
650,29.869136970903522,1,sunny,0,0,-2
651,24.41437681315801,1,cloudy,0,0,-4
652,24.592007474661507,1,cloudy,1,1,-4
653,18.58293276813816,1,sunny,0,0,3
654,18.078481104655246,1,sunny,1,1,-2
655,25.212638443145607,1,cloudy,1,2,-1
656,42.23419263480491,1,sunny,0,0,5
657,23.768154511741383,1,cloudy,1,1,-4
658,25.078222949012524,1,cloudy,0,0,3
659,21.324635111346044,1,cloudy,0,0,4
660,29.28790100157597,1,cloudy,0,1,3
661,25.715170248138378,1,sunny,1,1,-1
662,28.824596354440295,1,cloudy,1,1,0
663,28.174219217506817,1,sunny,0,1,5
664,19.802701182521286,1,sunny,1,2,-4
665,26.42614423842134,1,cloudy,1,2,1
666,34.915524223178565,1,cloudy,0,0,-3
667,28.936893333647003,1,cloudy,0,0,2
668,30.41707389428751,1,sunny,0,1,4
669,31.69773886296337,1,cloudy,0,1,-2
670,29.751587026650395,1,sunny,0,1,5
671,25.05083516726028,1,cloudy,1,2,-4
672,21.246948681082532,1,cloudy,0,0,-5
673,23.405053645785586,1,sunny,1,2,5
674,26.33613114659986,1,sunny,1,1,1
675,38.04544420614908,1,sunny,1,2,2
676,28.476011158883665,1,cloudy,0,0,0
677,39.23111667165589,1,cloudy,0,0,4
678,27.159949354013754,1,sunny,1,2,3
679,39.44681371577721,1,cloudy,0,0,-4
680,30.25608635223749,1,sunny,1,1,-4
681,35.99010085346026,1,sunny,1,2,-2
682,26.911684155195168,1,cloudy,0,0,4
683,37.786338270253204,1,cloudy,1,1,0
684,19.420686804669906,1,cloudy,0,0,1
685,23.737828868035052,1,cloudy,0,1,0
686,25.70327551458801,1,cloudy,0,1,-3
687,29.4118866182649,1,sunny,1,1,3
688,39.47356836068975,1,cloudy,1,2,-4
689,21.41639639416535,1,sunny,1,2,-4
690,26.741542802038673,1,cloudy,0,0,-4
691,13.451433964231267,1,cloudy,0,0,5
692,32.35947387460018,1,sunny,0,0,-5
693,26.978981645536354,1,sunny,1,2,-1
694,31.269810167711665,1,sunny,0,0,-1
695,37.90760946222434,1,cloudy,0,1,1
696,14.798307159819824,1,cloudy,0,0,-4
697,24.75868212965108,1,sunny,0,1,1
698,28.6721754546798,1,cloudy,0,0,0
699,37.14556863283783,1,sunny,0,0,1
700,36.98435877305078,1,sunny,1,2,4
701,31.61974214214479,1,cloudy,1,2,3
702,26.544557316231888,1,cloudy,0,1,2
703,30.974734966226915,1,cloudy,0,0,-4
704,35.06116737541295,1,cloudy,1,1,1
705,18.81876249052035,1,sunny,0,1,-1
706,37.36169759955523,1,sunny,1,2,4
707,18.584943068359916,1,cloudy,1,1,-5
708,32.33156008376366,1,cloudy,0,0,-4
709,40.788858869921526,1,sunny,1,1,-5
710,24.835516191421316,1,sunny,1,1,2
711,28.765342180983385,1,cloudy,1,2,2
712,22.19022914014503,1,sunny,0,1,0
713,31.113958296219625,1,sunny,0,0,3
714,29.37914412383107,1,sunny,0,0,0
715,25.363112845843023,1,sunny,0,0,-4
716,23.00276156363533,1,cloudy,1,2,2
717,29.782499551612585,1,sunny,1,1,-2
718,23.453070568384774,1,sunny,1,2,3
719,18.81401086576316,1,cloudy,0,0,-1
720,22.89710237709521,1,sunny,0,0,2
721,19.656791522009385,1,sunny,1,2,-3
722,15.146004002099144,1,cloudy,1,2,5
723,30.52698208523744,1,sunny,1,1,5
724,41.623337592080055,1,cloudy,0,0,4
725,42.21720044238268,1,sunny,1,2,-2
726,34.74361257843544,1,cloudy,0,1,-4
727,19.43527597165483,1,sunny,1,2,5
728,14.935002921253218,1,sunny,0,0,4
729,32.75736604219072,1,sunny,1,1,5
730,33.39273101084059,1,sunny,0,0,2
731,32.91819591148989,1,cloudy,1,2,1
732,35.23487413886441,1,cloudy,0,1,5
733,17.149242567711806,1,cloudy,1,2,-5
734,38.19815409502268,1,sunny,1,2,-2
735,32.348841928322976,1,sunny,1,2,-2
736,16.83978425114588,1,sunny,0,0,-4
737,18.434524404191567,1,sunny,2,2,-4
738,33.589417490323385,1,cloudy,1,1,-2
739,22.942234410799326,1,sunny,0,0,-2
740,31.939686922999197,1,cloudy,1,2,-2
741,22.323676382063503,1,sunny,0,1,3
742,11.739230823955566,1,cloudy,1,2,-5
743,26.23259415299095,1,sunny,0,0,-5
744,16.129856593653773,1,sunny,0,0,4
745,33.002373658328814,1,sunny,0,0,-3
746,30.4772481404641,1,cloudy,1,2,-4
747,15.378110468098091,1,sunny,1,2,-5
748,27.02195774440728,1,sunny,1,2,-5
749,30.90848532104859,1,sunny,0,0,3
750,19.31966807277943,1,cloudy,0,0,-4
751,24.86008324264611,1,sunny,1,1,1
752,27.941334182276194,1,cloudy,2,2,5
753,27.539688411181757,1,cloudy,0,0,5
754,28.679613852934917,1,cloudy,0,1,4
755,26.973411207314605,1,cloudy,1,2,-5
756,21.232283593848884,1,sunny,1,2,1
757,30.401326105074656,1,cloudy,1,2,-5
758,24.369155441514135,1,cloudy,1,2,-5
759,33.5757629976278,1,sunny,0,0,-1
760,31.87557955885053,1,sunny,1,2,1
761,30.970770358373855,1,cloudy,0,0,-3
762,36.97975703173446,1,sunny,1,2,0
763,37.057380825389785,1,cloudy,0,0,4
764,26.19396717308249,1,sunny,0,0,-5
765,21.316420940901633,1,cloudy,1,2,0
766,31.18581182500482,1,sunny,0,0,2
767,29.220299459828844,1,sunny,1,2,5
768,24.16133618522895,1,sunny,0,1,4
769,28.619787814970472,1,cloudy,1,1,1
770,26.09604565620867,1,sunny,1,1,-5
771,23.498479359139406,1,cloudy,1,2,-5
772,31.106979005323822,1,cloudy,1,2,-4
773,38.795986570088395,1,sunny,0,1,1
774,27.83366842550028,1,sunny,1,2,-1
775,21.990126559999286,1,cloudy,1,2,-4
776,30.85335484866243,1,cloudy,0,0,-3
777,14.47411998329574,1,cloudy,1,1,5
778,27.771934133347134,1,cloudy,0,0,2
779,34.548338604953365,1,cloudy,0,1,1
780,23.341583807014285,1,sunny,0,1,-5
781,26.202265822813985,1,cloudy,0,0,3
782,24.987893305817735,1,sunny,1,2,-2
783,26.258648533560088,1,sunny,1,2,-1
784,22.602324793217967,1,cloudy,1,2,-1
785,22.287462889457863,1,cloudy,0,0,-3
786,14.294106220289054,1,cloudy,1,1,-2
787,33.35275641380059,1,cloudy,1,1,3
788,23.155814093418076,1,sunny,1,2,3
789,31.853487187979987,1,sunny,0,1,2
790,30.23361302041832,1,sunny,0,0,5
791,38.812618467425985,1,sunny,0,0,-2
792,18.527354411036335,1,cloudy,0,0,3
793,21.463128050050248,1,sunny,0,0,-5
794,30.785983395854934,1,sunny,1,2,-2
795,27.951389860538328,1,cloudy,1,2,0
796,39.14234424071262,1,sunny,0,1,-5
797,33.36552298201041,1,cloudy,1,2,3
798,15.98404607427314,1,cloudy,0,0,-4
799,27.769062525008874,1,cloudy,1,2,-2
800,28.42658581565831,1,sunny,0,1,3
801,25.61776853989828,1,cloudy,1,2,-4
802,23.268790967521753,1,sunny,0,1,1
803,31.68701445675597,1,sunny,0,0,-2
804,41.64659921447869,1,sunny,0,0,4
805,21.193385195766513,1,sunny,1,2,-5
806,37.225622925400145,1,cloudy,0,0,4
807,30.8780893167881,1,cloudy,1,2,3
808,31.212194970421542,1,cloudy,1,2,-5
809,31.243641500651094,1,cloudy,1,2,2
810,38.027133288481686,1,cloudy,0,0,-5
811,11.667712800886823,1,sunny,0,0,0
812,25.839302292856217,1,sunny,1,1,-1
813,26.66848266799278,1,sunny,0,1,0
814,21.307651443844325,1,sunny,1,2,2
815,30.549935964268897,1,sunny,0,1,-3
816,20.148214076113298,1,cloudy,0,0,-4
817,34.797035287191605,1,cloudy,0,0,-1
818,28.457539923245633,1,sunny,1,2,3
819,24.258123165814688,1,cloudy,1,2,4
820,32.29828320508057,1,cloudy,0,0,5
821,12.823190684416495,1,sunny,1,1,-3
822,16.13686950382089,1,cloudy,1,2,-2
823,15.91136824088187,1,sunny,0,0,-3
824,33.009679875355,1,cloudy,0,0,-4
825,22.91453852392054,1,cloudy,1,2,-4
826,29.79023622502459,1,sunny,0,0,5
827,26.807728800802977,1,sunny,1,1,1
828,11.06016115036549,1,sunny,1,1,2
829,36.627470487532754,1,sunny,2,2,2
830,26.66376965660973,1,cloudy,0,0,0
831,31.311199178552823,1,sunny,1,1,-5
832,31.269124497989523,1,sunny,1,2,1
833,28.78503567702632,1,sunny,1,2,0
834,41.70466332851617,1,sunny,1,2,1
835,36.793934742955116,1,sunny,1,1,3
836,15.415003807727757,1,cloudy,1,2,-5
837,28.53617413459517,1,cloudy,0,1,2
838,32.89431674462701,1,sunny,0,0,-1
839,16.103371028302405,1,cloudy,1,2,-2
840,26.343086549963505,1,sunny,0,0,-5
841,22.899070467224075,1,cloudy,0,0,-4
842,30.47043589583337,1,sunny,1,2,0
843,32.752243552011585,1,sunny,0,1,4
844,26.908108465611853,1,sunny,1,2,-4
845,33.63109320537229,1,cloudy,1,2,1
846,18.472700412314374,1,cloudy,1,2,-1
847,17.256302759863665,1,cloudy,1,2,3
848,30.390670110644248,1,cloudy,0,1,1
849,28.996753947035433,1,sunny,0,1,3
850,21.18787015348264,1,cloudy,1,2,-4
851,27.970264254856158,1,sunny,2,2,4
852,39.15981679607636,1,cloudy,1,2,5
853,34.562500366215176,1,cloudy,1,2,1
854,32.800777277167164,1,sunny,0,0,-4
855,27.73744239894655,1,sunny,0,0,1
856,15.856436875087779,1,sunny,0,1,1
857,17.296920305789083,1,cloudy,0,0,-2
858,26.82813047214939,1,sunny,1,2,4
859,38.195519988816606,1,cloudy,0,0,0
860,29.71674620759162,1,sunny,0,0,-2
861,16.614156625607094,1,cloudy,0,0,-5
862,23.53862660257841,1,cloudy,0,0,-5
863,28.248638633547404,1,cloudy,1,2,-1
864,24.780363341973164,1,cloudy,1,2,-1
865,37.830957620087624,1,cloudy,0,0,0
866,13.378753616011382,1,sunny,0,0,-4
867,39.19887199150456,1,cloudy,0,0,-2
868,34.26584067917061,1,sunny,0,1,4
869,31.730262809005023,1,sunny,1,2,-4
870,40.89160332679191,1,cloudy,0,0,4
871,21.406208820651614,1,sunny,1,2,-2
872,25.838086837353373,1,cloudy,1,2,2
873,24.551621069044636,1,cloudy,1,2,5
874,21.18282856802991,1,sunny,0,0,-5
875,31.768481185966458,1,cloudy,0,0,-1
876,32.013513787612936,1,cloudy,1,2,3
877,39.40656189739245,1,sunny,1,2,1
878,22.388458745586313,1,cloudy,0,0,-5
879,31.91117425388618,1,cloudy,1,2,2
880,27.59342094609761,1,cloudy,1,1,-4
881,30.912537109969843,1,sunny,1,2,-5
882,21.357566260999313,1,cloudy,0,1,4
883,36.84625089343315,1,cloudy,1,2,1
884,24.202568411396207,1,sunny,0,0,2
885,38.2386430431899,1,sunny,1,1,-2
886,30.51760407177678,1,sunny,0,0,0
887,28.36033943504603,1,sunny,0,0,3
888,15.7916810426868,1,sunny,1,1,2
889,36.55160412698065,1,sunny,1,2,3
890,36.003646646089805,1,sunny,1,1,-4
891,14.330704834670053,1,cloudy,0,0,2
892,25.20347426043253,1,sunny,1,1,-1
893,28.638963611677177,1,cloudy,1,1,4
894,30.964325885110323,1,cloudy,1,2,3
895,38.59232442177377,1,cloudy,0,0,-2
896,29.98567162945109,1,cloudy,1,2,4
897,23.006145196359917,1,sunny,1,2,-3
898,41.74892171796554,1,sunny,1,1,5
899,34.32076647435306,1,cloudy,1,2,-4
900,15.945001512788156,1,cloudy,1,1,-5
901,26.522634571418273,1,cloudy,0,0,4
902,20.081907093561153,1,cloudy,1,2,-2
903,24.94257769564564,1,cloudy,0,0,-4
904,45.8383564857437,1,sunny,1,2,1
905,27.799870856833667,1,cloudy,1,2,-3
906,23.785916583636386,1,sunny,1,1,0
907,42.82941584208736,1,cloudy,0,0,-1
908,27.919853424475093,1,cloudy,0,1,5
909,33.11927879831235,1,cloudy,0,1,-3
910,32.01366436599779,1,cloudy,0,0,-5
911,28.040091705870672,1,sunny,1,2,3
912,23.58978611665544,1,cloudy,1,2,-1
913,31.776720351089,1,cloudy,0,1,3
914,31.53103556016582,1,sunny,2,2,4
915,40.189847551382826,1,cloudy,1,2,-2
916,30.190975902197525,1,sunny,1,1,-1
917,25.455808749885037,1,cloudy,1,1,2
918,31.881668834207876,1,cloudy,0,0,-3
919,22.331328419784914,1,cloudy,1,1,-5
920,20.351662022013613,1,sunny,0,1,3
921,41.325176635794556,1,sunny,1,1,3
922,44.52555692164636,1,sunny,1,2,1
923,24.01427888345335,1,sunny,1,1,0
924,26.998182221379704,1,sunny,1,2,3
925,15.877169205180214,1,sunny,0,1,4
926,19.10295413098664,1,sunny,1,2,-3
927,23.094003834294085,1,cloudy,1,1,1
928,29.384759084355647,1,sunny,1,1,2
929,15.20622871508528,1,cloudy,1,2,4
930,27.273966234585647,1,cloudy,1,1,-5
931,23.155332057516652,1,sunny,0,0,-1
932,18.288065822710283,1,sunny,0,0,3
933,20.379617381442905,1,cloudy,0,0,-5
934,36.453968999506756,1,sunny,0,0,2
935,21.148836732699323,1,sunny,0,0,-2
936,37.54907332884658,1,cloudy,0,0,-5
937,36.91004563868918,1,cloudy,1,2,4
938,40.75445025841449,1,cloudy,0,0,0
939,29.22654553327797,1,cloudy,1,2,-1
940,22.491768291573074,1,sunny,0,0,-1
941,24.352871158549046,1,cloudy,1,1,4
942,43.774443108781696,1,cloudy,1,2,0
943,28.520637738302135,1,cloudy,1,1,3
944,42.77345452528237,1,sunny,0,1,-5
945,29.070310794459488,1,sunny,0,1,-1
946,18.54459416807664,1,sunny,0,0,2
947,26.943145098355917,1,cloudy,1,2,-1
948,24.140468898489758,1,sunny,0,0,-5
949,34.60395065729185,1,cloudy,0,0,2
950,26.030091987429678,1,sunny,0,0,-5
951,33.635969661808076,1,cloudy,1,2,-5
952,29.68118142941239,1,cloudy,1,2,4
953,30.836823154204886,1,cloudy,0,1,-4
954,24.152270478554293,1,sunny,1,1,2
955,20.97399441214415,1,cloudy,0,0,3
956,37.33829815338095,1,cloudy,0,1,-4
957,33.759214607919844,1,cloudy,0,1,3
958,22.048659447335172,1,sunny,1,2,-2
959,21.03340750383407,1,sunny,1,1,-5
960,23.089607658455282,1,cloudy,0,0,4
961,40.659381402088755,1,cloudy,1,2,1
962,31.951150138670684,1,cloudy,1,2,5
963,35.72601373199467,1,cloudy,1,1,-3
964,38.237091010242644,1,sunny,0,0,5
965,24.55813742321538,1,sunny,1,2,-1
966,38.02494901761763,1,sunny,0,0,2
967,38.3379777916135,1,sunny,0,1,-3
968,25.143281380401977,1,cloudy,0,0,-1
969,26.85163766291666,1,cloudy,0,1,-5
970,21.716420090262165,1,cloudy,0,1,3
971,22.925690747114356,1,cloudy,0,1,-2
972,24.778840059857476,1,sunny,0,0,-2
973,22.554974795622947,1,cloudy,1,2,0
974,35.03266654163405,1,sunny,1,2,2
975,32.33062776645673,1,cloudy,0,1,2
976,30.687457383523586,1,sunny,0,0,-4
977,27.607634375288168,1,sunny,1,1,-4
978,28.656996417137595,1,cloudy,0,0,-3
979,24.43770458231428,1,sunny,0,0,-5
980,25.742958157831012,1,cloudy,1,2,2
981,18.641345764588067,1,cloudy,0,1,2
982,19.687622750345803,1,sunny,1,2,-4
983,20.010855300549622,1,cloudy,2,2,-2
984,24.62511896343826,1,cloudy,0,0,1
985,25.329852173458672,1,sunny,1,1,-2
986,17.601255941926706,1,sunny,0,1,5
987,24.995866238301215,1,sunny,0,0,-4
988,23.902378890521877,1,sunny,1,2,-5
989,21.603792595922755,1,cloudy,0,0,0
990,33.41053668118579,1,cloudy,0,0,2
991,26.639559777637007,1,sunny,1,2,-1
992,42.37063953900828,1,cloudy,1,2,1
993,23.052831192164238,1,sunny,1,1,5
994,26.673618271528547,1,cloudy,0,1,2
995,32.13425249331565,1,cloudy,1,1,5
996,29.599978070968124,1,cloudy,0,0,-1
997,32.84422100927898,1,cloudy,1,1,-1
998,36.05515095609677,1,sunny,0,0,-4
999,19.276119593556302,1,cloudy,1,2,-1
1000,34.904185516899716,1,sunny,0,0,-2
1001,29.951294403001633,1,sunny,1,2,4
1002,28.81255323005682,1,cloudy,0,1,5
1003,8.611883504078113,1,cloudy,0,0,2
1004,30.737467198531093,1,cloudy,0,1,-5
1005,28.004801251062396,1,sunny,0,0,1
1006,33.83077974124809,1,sunny,0,0,3
1007,30.748762367052738,1,sunny,0,1,-4
1008,22.99214266072663,1,sunny,0,0,1
1009,26.356082347784863,1,cloudy,1,2,-2
1010,30.487064145275156,1,sunny,0,1,-1
1011,35.16176657751964,1,cloudy,1,1,5
1012,22.644198818980822,1,sunny,0,1,-4
1013,19.479379040630512,1,sunny,1,1,-4
1014,17.007390865640797,1,cloudy,0,1,1
1015,28.261530125009813,1,cloudy,0,1,0
1016,11.557135267452399,1,cloudy,0,0,4
1017,40.6399267644997,1,sunny,0,1,5
1018,26.5525392666019,1,cloudy,1,2,1
1019,30.099542359137477,1,sunny,0,0,-2
1020,25.6301758680371,1,sunny,1,2,-4
1021,31.100287570045733,1,cloudy,0,1,4
1022,42.081404693264176,1,sunny,0,0,-1
1023,34.609119670762354,1,cloudy,0,0,2
1024,33.79499152175454,1,cloudy,0,1,-3
1025,36.50818983441028,1,cloudy,1,2,-1
1026,24.61607420674953,1,cloudy,0,0,-4
1027,38.661445839628215,1,cloudy,1,1,4
1028,20.9308851611829,1,sunny,1,1,5
1029,16.881919283108488,1,cloudy,1,1,-2
1030,22.05273203868683,1,cloudy,1,2,2
1031,55.27294403722722,1,cloudy,1,2,5
1032,26.424120011268688,1,sunny,0,1,-4
1033,31.856397639220365,1,cloudy,0,0,4
1034,32.31314646733585,1,sunny,0,1,-2
1035,32.40385903126809,1,sunny,0,1,3
1036,24.288479959045663,1,cloudy,1,1,-1
1037,28.658231334510724,1,cloudy,1,1,2
1038,27.572006097239555,1,cloudy,0,1,-3
1039,19.075699405873035,1,sunny,0,0,-5
1040,27.49057312277213,1,cloudy,0,0,-1
1041,22.539726045102753,1,sunny,1,1,-2
1042,31.481450443570047,1,cloudy,0,0,5
1043,25.154244155525554,1,cloudy,1,2,-1
1044,31.238775854231978,1,cloudy,1,2,-1
1045,20.82031191077047,1,cloudy,0,0,1
1046,35.42049911339011,1,cloudy,0,0,1
1047,30.749759074741572,1,sunny,0,0,1
1048,25.434947327205194,1,cloudy,0,1,-4
1049,35.11769813839027,1,cloudy,0,0,4
1050,15.599145628735355,1,cloudy,0,0,0
1051,36.956975649933504,1,cloudy,1,1,5
1052,38.79768492800415,1,cloudy,0,0,3
1053,41.86119948617636,1,cloudy,0,1,-1
1054,30.178387391403664,1,cloudy,1,2,3
1055,41.30635853490344,1,cloudy,0,1,3
1056,37.285050052572814,1,sunny,1,1,0
1057,37.13747165290044,1,cloudy,1,2,-4
1058,22.99395100928384,1,sunny,0,1,0
1059,26.624117896093566,1,cloudy,0,0,-1
1060,26.634283595889315,1,sunny,1,2,-1
1061,25.781852670279278,1,sunny,1,1,-5
1062,37.01166492362136,1,cloudy,0,1,4
1063,24.98341569511257,1,sunny,0,0,0
1064,41.23592971526994,1,cloudy,1,2,-2
1065,37.488731494116955,1,cloudy,1,1,1
1066,32.754727332055595,1,cloudy,1,2,-1
1067,42.32374230454821,1,cloudy,1,1,-1
1068,28.860686313545443,1,cloudy,0,0,-4
1069,30.071250963734848,1,cloudy,1,2,-3
1070,40.76286891872648,1,cloudy,1,2,3
1071,26.382958014860975,1,sunny,0,0,-5
1072,23.391573304997852,1,sunny,1,1,3
1073,26.844653536786677,1,cloudy,0,0,-3
1074,19.01643226566761,1,cloudy,0,0,-5
1075,23.092130091236893,1,sunny,0,0,-4
1076,19.70318262177129,1,cloudy,1,1,1
1077,24.389516608127277,1,sunny,0,1,-5
1078,18.06637637564861,1,cloudy,0,0,-4
1079,17.449114092369943,1,cloudy,0,1,2
1080,31.489473896593545,1,cloudy,0,1,5
1081,25.101193464426643,1,sunny,0,0,-4
1082,32.997630167993265,1,cloudy,1,2,-2
1083,32.749735091403124,1,sunny,0,0,-1
1084,28.552171430862643,1,cloudy,1,2,0
1085,28.835149398251744,1,cloudy,2,2,-4
1086,32.04693992744222,1,sunny,1,1,1
1087,17.560490647711276,1,sunny,1,2,5
1088,17.078756073538603,1,sunny,0,0,2
1089,29.734298404124086,1,cloudy,1,2,3
1090,42.793398496722375,1,sunny,0,0,1
1091,21.01419516731924,1,cloudy,0,0,-4
1092,32.720332940163765,1,sunny,1,2,-1
1093,27.474418193762908,1,sunny,0,0,4
1094,25.002850214385646,1,sunny,0,0,4
1095,27.32097123755944,1,sunny,1,2,0
1096,12.935747242923421,1,sunny,0,1,-3
1097,21.865201013554596,1,sunny,0,0,-2
1098,31.82639745115369,1,sunny,1,1,-1
1099,31.076205769784654,1,sunny,1,2,-1
1100,27.56044080173593,1,sunny,0,0,5
1101,28.654819108747937,1,sunny,2,2,4
1102,29.735849110869086,1,sunny,1,2,-4
1103,29.175247002210217,1,cloudy,1,2,-5
1104,38.40612954454331,1,sunny,1,2,1
1105,30.730464720223463,1,sunny,1,1,4
1106,25.004159869376036,1,cloudy,0,1,0
1107,33.425383530596676,1,cloudy,1,1,3
1108,26.930895669871184,1,sunny,1,2,-3
1109,25.08299697127014,1,cloudy,0,0,-3
1110,28.757217135316075,1,sunny,1,2,-4
1111,20.454538218837715,1,cloudy,1,1,-5
1112,19.12002887926845,1,sunny,1,2,-4
1113,24.69485426734633,1,sunny,0,0,2
1114,24.69389927659632,1,sunny,0,1,-2
1115,24.861324865837535,1,sunny,0,0,2
1116,23.912242632185333,1,cloudy,0,0,5
1117,38.86913724780743,1,cloudy,1,1,1
1118,29.87255096788088,1,sunny,1,2,1
1119,33.46219523012422,1,sunny,0,0,2
1120,31.623364347107714,1,cloudy,0,0,-2
1121,35.52616434129169,1,cloudy,1,1,0
1122,16.016997511789082,1,cloudy,2,2,2
1123,25.390630114378123,1,sunny,1,2,2
1124,8.539343900526623,1,cloudy,1,2,3
1125,33.44064781097576,1,cloudy,1,2,1
1126,36.12790722243301,1,sunny,1,2,1
1127,39.95812364437825,1,cloudy,0,0,3
1128,29.41341866390767,1,cloudy,0,0,4
1129,29.756337708504404,1,sunny,0,0,-3
1130,35.891541874526936,1,sunny,0,0,-2
1131,33.70258708204131,1,cloudy,0,0,4
1132,24.656801269625195,1,sunny,1,1,-4
1133,27.76487585637283,1,sunny,1,2,-2
1134,24.2788216663181,1,cloudy,0,1,3
1135,22.862542359782076,1,cloudy,1,1,-1
1136,24.533047505613254,1,cloudy,0,0,-3
1137,25.455728662031042,1,cloudy,1,1,4
1138,21.624206985071684,1,sunny,0,0,-4
1139,30.035389132261685,1,sunny,0,0,1
1140,29.557066491844854,1,sunny,1,2,2
1141,25.940779186596302,1,sunny,1,2,2
1142,21.950730932364838,1,cloudy,1,1,-5
1143,19.219793136722366,1,sunny,1,2,2
1144,37.910388624839435,1,sunny,0,0,2
1145,16.814456567304035,1,sunny,0,0,-3
1146,27.30624172232112,1,cloudy,0,0,0
1147,17.167201988039103,1,cloudy,1,2,4
1148,28.282170752041832,1,sunny,1,1,5
1149,32.27975144472053,1,cloudy,1,1,-1
1150,18.321992595435745,1,cloudy,1,1,3
1151,26.674078472633838,1,sunny,1,1,4
1152,26.947619525786703,1,cloudy,0,1,-5
1153,14.336376156230623,1,sunny,0,1,0
1154,24.321240898535404,1,cloudy,1,2,5
1155,23.087286610641318,1,sunny,0,0,-1
1156,25.91506657617387,1,cloudy,1,1,4
1157,19.85218770272845,1,cloudy,0,0,-5
1158,33.516853337457015,1,cloudy,1,2,-3
1159,17.60624482999678,1,sunny,1,2,5
1160,27.196744703933355,1,sunny,0,0,-5
1161,13.552436027225534,1,cloudy,1,2,-2
1162,18.257040516321624,1,sunny,0,0,-5
1163,43.45205224507499,1,cloudy,1,1,-3
1164,26.68876537302677,1,cloudy,0,0,2
1165,28.535885941830035,1,sunny,0,1,3
1166,17.13165651882503,1,sunny,1,2,5
1167,18.337390948371397,1,sunny,0,0,3
1168,32.03206684957426,1,cloudy,1,2,-3
1169,31.437356411876348,1,sunny,1,1,-3
1170,30.320048916801408,1,cloudy,0,0,5
1171,34.56513925295097,1,cloudy,1,1,4
1172,33.82683014770571,1,cloudy,1,2,-4
1173,23.84588173166679,1,cloudy,0,0,-4
1174,41.86676407937117,1,cloudy,0,0,5
1175,26.701710723649132,1,cloudy,1,2,2
1176,25.67831990661793,1,cloudy,0,0,-4
1177,21.7775725120322,1,sunny,1,2,4
1178,14.935553422894994,1,cloudy,1,2,-1
1179,30.90600896589424,1,sunny,1,2,-4
1180,34.98996909299362,1,cloudy,0,0,0
1181,34.2471062594525,1,cloudy,0,1,1
1182,27.071119055292325,1,sunny,0,1,-1
1183,40.09727389079038,1,sunny,1,1,5
1184,18.78278986541683,1,cloudy,0,0,-3
1185,28.35649691294127,1,cloudy,1,2,-4
1186,16.509819535749653,1,sunny,0,0,4
1187,29.464396095396467,1,cloudy,0,0,-3
1188,32.34655206641774,1,sunny,0,1,5
1189,33.96960455349857,1,cloudy,1,2,-1
1190,32.923083304524624,1,sunny,1,1,-2
1191,25.40822426361952,1,sunny,1,2,4
1192,35.89770752743818,1,cloudy,1,2,0
1193,35.93014961906803,1,cloudy,0,1,-1
1194,29.048737976520073,1,sunny,1,1,-2
1195,25.478704333779344,1,cloudy,1,1,-5
1196,25.868346984429497,1,cloudy,1,2,-4
1197,21.915741064981546,1,cloudy,0,0,-2
1198,24.04322605274271,1,sunny,0,0,1
1199,29.571025470899496,1,cloudy,1,2,-3
